Marital_status,Application_order,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Educational_special_needs,Age_at_enrollment,International,Unemployment_rate,Inflation_rate,GDP,Status,total_approved_units,total_enrolled_units,total_evaluations,total_grade,approval_ratio,avg_grade,Application_mode_2,Application_mode_5,Application_mode_7,Application_mode_10,Application_mode_15,Application_mode_16,Application_mode_17,Application_mode_18,Application_mode_26,Application_mode_27,Application_mode_39,Application_mode_42,Application_mode_43,Application_mode_44,Application_mode_51,Application_mode_53,Application_mode_57,Course_171,Course_8014,Course_9003,Course_9070,Course_9085,Course_9119,Course_9130,Course_9147,Course_9238,Course_9254,Course_9500,Course_9556,Course_9670,Course_9773,Course_9853,Course_9991,Nacionality_2,Nacionality_6,Nacionality_11,Nacionality_13,Nacionality_14,Nacionality_17,Nacionality_21,Nacionality_22,Nacionality_24,Nacionality_25,Nacionality_26,Nacionality_32,Nacionality_41,Nacionality_62,Nacionality_100,Nacionality_101,Nacionality_103,Nacionality_105,Nacionality_108,Nacionality_109,Gender_1,Displaced_1,Debtor_1,Tuition_fees_up_to_date_1,Scholarship_holder_1
1,1,1,19,133.1,4,1,2,4,120.0,0,25,0,16.2,0.3,-0.92,1,0,6,9,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,4,1,1,129.0,34,36,0,5,118.9,0,18,0,7.6,2.6,0.32,1,6,10,19,23.0,0.6,1.2105263157894737,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,1,1,1,128.0,38,19,8,8,117.2,0,20,0,12.7,3.7,-1.7,0,10,10,12,28.799999999999997,1.0,2.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,1,1,120.0,3,4,2,2,120.0,0,27,0,16.2,0.3,-0.92,0,10,12,23,24.5,0.8333333333333334,1.065217391304348,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,0,1,130.0,1,1,9,9,118.1,0,20,0,7.6,2.6,0.32,0,12,12,16,24.166666666666664,1.0,1.5104166666666665,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,1,1,130.0,38,37,9,9,124.8,0,22,0,7.6,2.6,0.32,1,1,10,14,12.0,0.1,0.8571428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,6,1,1,111.0,19,3,5,10,106.5,0,19,0,12.4,0.5,1.79,1,6,10,21,21.3,0.6,1.0142857142857142,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,6,1,1,121.0,3,19,4,5,116.8,0,20,0,13.9,-0.3,0.79,0,8,10,22,23.233333333333334,0.8,1.0560606060606061,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,4,1,1,117.0,19,12,9,10,109.3,0,19,0,9.4,-0.8,-3.12,0,0,0,0,0.0,0.8571428571428571,1.42364417989418,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2,1,1,9,133.1,1,1,4,4,120.0,0,29,0,9.4,-0.8,-3.12,1,0,10,20,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1,2,1,1,149.0,3,1,9,9,137.5,0,19,0,12.7,3.7,-1.7,0,14,16,16,27.657142857142855,0.875,1.7285714285714284,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,2,0,1,172.0,19,37,9,8,150.0,0,28,0,9.4,-0.8,-3.12,0,10,10,13,20.799999999999997,1.0,1.5999999999999999,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
2,1,1,1,134.0,37,37,5,5,120.4,0,20,0,7.6,2.6,0.32,0,12,12,13,23.166666666666664,1.0,1.782051282051282,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,4,1,1,136.0,37,37,9,8,136.7,0,20,0,10.8,1.4,1.74,0,10,12,14,27.125,0.8333333333333334,1.9375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0,1,133.1,34,5,0,1,118.5,0,31,0,7.6,2.6,0.32,1,0,12,12,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,5,1,1,141.0,12,1,5,5,133.0,0,18,0,13.9,-0.3,0.79,0,14,15,17,25.151785714285715,0.9333333333333333,1.4795168067226891,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1,1,141.0,1,19,8,7,128.8,0,19,0,8.9,1.4,3.51,0,12,12,14,28.11904761904762,1.0,2.0085034013605445,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1,1,148.0,37,38,9,8,133.0,0,18,0,13.9,-0.3,0.79,0,8,10,19,24.8,0.8,1.305263157894737,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1,1,102.0,37,37,7,7,102.0,0,19,0,10.8,1.4,1.74,0,10,12,16,23.4,0.8333333333333334,1.4625,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,1,143.0,1,19,3,3,133.9,0,18,0,12.7,3.7,-1.7,0,10,10,10,30.2,1.0,3.02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1,1,1,1,120.0,38,19,90,90,127.0,0,19,0,7.6,2.6,0.32,0,8,10,14,25.2,0.8,1.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,1,121.0,38,38,9,8,120.4,0,18,0,15.5,2.8,-4.06,0,12,12,13,25.11904761904762,1.0,1.9322344322344323,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,3,1,1,122.0,37,37,9,3,124.5,0,19,0,7.6,2.6,0.32,0,9,12,26,23.666666666666664,0.75,0.9102564102564101,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,4,1,1,122.0,37,1,5,4,123.9,0,19,0,13.9,-0.3,0.79,0,15,15,17,25.987499999999997,1.0,1.5286764705882352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,2,1,1,123.0,19,1,9,3,117.8,0,18,0,10.8,1.4,1.74,0,12,12,17,28.38888888888889,1.0,1.6699346405228759,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1,1,133.0,3,19,2,8,126.7,0,19,0,16.2,0.3,-0.92,0,9,14,23,24.15,0.6428571428571429,1.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,39,110.0,37,1,9,4,110.0,0,20,0,11.1,0.6,2.02,0,12,12,16,25.69642857142857,1.0,1.6060267857142856,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1,1,1,1,155.0,1,19,4,8,134.7,0,20,0,12.7,3.7,-1.7,0,9,12,18,26.4,0.75,1.4666666666666666,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1,1,119.0,37,37,4,6,113.2,0,20,0,11.1,0.6,2.02,0,11,12,16,27.333333333333336,0.9166666666666666,1.7083333333333335,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1,1,0,3,120.0,37,37,9,9,141.0,0,29,0,10.8,1.4,1.74,1,22,28,31,23.0,0.7857142857142857,0.7419354838709677,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,1,133.1,38,12,7,0,111.5,0,20,0,7.6,2.6,0.32,1,7,12,24,22.0,0.5833333333333334,0.9166666666666666,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
